ID,Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange,
41045,County,Malheur County,OR,Malheur County,NA,4.382716049,
12081,County,Manatee County,FL,Manatee County,NA,1.070745698,
40087,County,McClain County,OK,McClain County,NA,2.321428571,
17111,County,McHenry County,IL,McHenry County,NA,2.656894182,
38049,County,McHenry County,ND,McHenry County,NA,6.731488407,
47109,County,McNairy County,TN,McNairy County,NA,6.426155581,
26107,County,Mecosta County,MI,Mecosta County,NA,5.887521968,
26111,County,Midland County,MI,Midland County,NA,2.460850112,
48329,County,Midland County,TX,Midland County,NA,3.700877528,
30061,County,Mineral County,MT,Mineral County,NA,-0.134498991,
48349,County,Navarro County,TX,Navarro County,NA,0.207900208,
28099,County,Neshoba County,MS,Neshoba County,NA,3.146258503,
26123,County,Newaygo County,MI,Newaygo County,NA,4.563106796,
44005,County,Newport County,RI,Newport County,NA,1.771414705,
36063,County,Niagara County,NY,Niagara County,NA,2.932960894,
25021,County,Norfolk County,MA,Norfolk County,NA,2.475247525,
26125,County,Oakland County,MI,Oakland County,NA,2.179944511,
27109,County,Olmsted County,MN,Olmsted County,NA,4.08777969,
36069,County,Ontario County,NY,Ontario County,NA,1.576182137,
22071,County,Orleans Parish,LA,Orleans Parish,NA,-0.166852058,
36073,County,Orleans County,NY,Orleans County,NA,1.973684211,
20141,County,Osborne County,KS,Osborne County,NA,-1.573033708,
12097,County,Osceola County,FL,Osceola County,NA,5.244285074,
47133,County,Overton County,TN,Overton County,NA,6.156552331,
55089,County,Ozaukee County,WI,Ozaukee County,NA,2.951039571,
37137,County,Pamlico County,NC,Pamlico County,NA,1.976528721,
34031,County,Passaic County,NJ,Passaic County,NA,3.467879477,
16075,County,Payette County,ID,Payette County,NA,5.774925962,
38067,County,Pembina County,ND,Pembina County,NA,0.239520958,
13227,County,Pickens County,GA,Pickens County,NA,4.85338726,
45077,County,Pickens County,SC,Pickens County,NA,3.787416005,
39133,County,Portage County,OH,Portage County,NA,2.14329455,
55097,County,Portage County,WI,Portage County,NA,2.881355932,
30079,County,Prairie County,MT,Prairie County,NA,-0.641025641,
05119,County,Pulaski County,AR,Pulaski County,NA,1.127819549,
18131,County,Pulaski County,IN,Pulaski County,NA,0.749464668,
21199,County,Pulaski County,KY,Pulaski County,NA,1.040832666,
29169,County,Pulaski County,MO,Pulaski County,NA,2.019002375,
51155,County,Pulaski County,VA,Pulaski County,NA,2.450980392,
54081,County,Raleigh County,WV,Raleigh County,NA,0.355871886,
48381,County,Randall County,TX,Randall County,NA,2.191464821,
30081,County,Ravalli County,MT,Ravalli County,NA,1.645175634,
48391,County,Refugio County,TX,Refugio County,NA,2.508551881,
51161,County,Roanoke County,VA,Roanoke County,NA,2.881698686,
37155,County,Robeson County,NC,Robeson County,NA,1.666666667,
01113,County,Russell County,AL,Russell County,NA,2.19665272,
50021,County,Rutland County,VT,Rutland County,NA,1.161369193,
26145,County,Saginaw County,MI,Saginaw County,NA,4.746317512,
37163,County,Sampson County,NC,Sampson County,NA,3.643410853,
55115,County,Shawano County,WI,Shawano County,NA,2.786377709,
20177,County,Shawnee County,KS,Shawnee County,NA,1.655629139,
18147,County,Spencer County,IN,Spencer County,NA,4.28462127,
21215,County,Spencer County,KY,Spencer County,NA,2.265060241,
53063,County,Spokane County,WA,Spokane County,NA,6.632852126,
27145,County,Stearns County,MN,Stearns County,NA,3.365629781,
18151,County,Steuben County,IN,Steuben County,NA,6.402793946,
36101,County,Steuben County,NY,Steuben County,NA,1.303911735,
20189,County,Stevens County,KS,Stevens County,NA,-1.174168297,
47161,County,Stewart County,TN,Stewart County,NA,2.48075278,
25025,County,Suffolk County,MA,Suffolk County,NA,2.877953455,
36103,County,Suffolk County,NY,Suffolk County,NA,4.46685879,
48439,County,Tarrant County,TX,Tarrant County,NA,4.433272395,
09013,County,Tolland County,CT,Tolland County,NA,0.54894785,
42121,County,Venango County,PA,Venango County,NA,0.773195876,
06111,County,Ventura County,CA,Ventura County,NA,1.425729443,
12127,County,Volusia County,FL,Volusia County,NA,6.641000962,
27157,County,Wabasha County,MN,Wabasha County,NA,4.035250464,
40145,County,Wagoner County,OK,Wagoner County,NA,3.562005277,
12129,County,Wakulla County,FL,Wakulla County,NA,3.970504821,
19179,County,Wapello County,IA,Wapello County,NA,0.762388818,
18173,County,Warrick County,IN,Warrick County,NA,4.403567447,
49051,County,Wasatch County,UT,Wasatch County,NA,6.055325637,
37189,County,Watauga County,NC,Watauga County,NA,3.684010634,
55135,County,Waupaca County,WI,Waupaca County,NA,4.197698037,
19187,County,Webster County,IA,Webster County,NA,1.041666667,
48481,County,Wharton County,TX,Wharton County,NA,2.971768202,
53073,County,Whatcom County,WA,Whatcom County,NA,4.848927875,
18183,County,Whitley County,IN,Whitley County,NA,3.6877689,
21235,County,Whitley County,KY,Whitley County,NA,2.380952381,
53075,County,Whitman County,WA,Whitman County,NA,4.108584006,
48485,County,Wichita County,TX,Wichita County,NA,2.123142251,
09015,County,Windham County,CT,Windham County,NA,3.32594235,
50027,County,Windsor County,VT,Windsor County,NA,1.632855022,
01133,County,Winston County,AL,Winston County,NA,2.357984995,
28159,County,Winston County,MS,Winston County,NA,-4.1013269,
20207,County,Woodson County,KS,Woodson County,NA,0,
36121,County,Wyoming County,NY,Wyoming County,NA,1.965601966,
41071,County,Yamhill County,OR,Yamhill County,NA,5.114320096,
46135,County,Yankton County,SD,Yankton County,NA,3.54963949,
04025,County,Yavapai County,AZ,Yavapai County,NA,3.656957929,
37001,County,Alamance County,NC,Alamance County,NA,3.624595469,
24001,County,Allegany County,MD,Allegany County,NA,0.675675676,
21005,County,Anderson County,KY,Anderson County,NA,3.439490446,
45007,County,Anderson County,SC,Anderson County,NA,4.588309239,
47001,County,Anderson County,TN,Anderson County,NA,3.258655804,
48001,County,Anderson County,TX,Anderson County,NA,1.944728762,
08005,County,Arapahoe County,CO,Arapahoe County,NA,1.591858038,
34001,County,Atlantic County,NJ,Atlantic County,NA,3.466114847,
39011,County,Auglaize County,OH,Auglaize County,NA,3.228173147,
45013,County,Beaufort County,SC,Beaufort County,NA,1.979886864,
27007,County,Beltrami County,MN,Beltrami County,NA,3.464755078,
45015,County,Berkeley County,SC,Berkeley County,NA,3.653846154,
30003,County,Big Horn County,MT,Big Horn County,NA,0.367376929,
16021,County,Boundary County,ID,Boundary County,NA,5,
12007,County,Bradford County,FL,Bradford County,NA,2.064220183,
42015,County,Bradford County,PA,Bradford County,NA,1.198026779,
48039,County,Brazoria County,TX,Brazoria County,NA,3.268551237,
48043,County,Brewster County,TX,Brewster County,NA,1.669274909,
19019,County,Buchanan County,IA,Buchanan County,NA,2.189210321,
29021,County,Buchanan County,MO,Buchanan County,NA,5.405405405,
37021,County,Buncombe County,NC,Buncombe County,NA,2.550663871,
38015,County,Burleigh County,ND,Burleigh County,NA,0.864012021,
48051,County,Burleson County,TX,Burleson County,NA,-0.741350906,
37025,County,Cabarrus County,NC,Cabarrus County,NA,5.745489079,
29025,County,Caldwell County,MO,Caldwell County,NA,4.47761194,
37027,County,Caldwell County,NC,Caldwell County,NA,4.649196957,
48055,County,Caldwell County,TX,Caldwell County,NA,4.210526316,
48059,County,Callahan County,TX,Callahan County,NA,2.206531333,
29027,County,Callaway County,MO,Callaway County,NA,3.85344283,
21035,County,Calloway County,KY,Calloway County,NA,2.048280907,
21037,County,Campbell County,KY,Campbell County,NA,1.392572944,
47013,County,Campbell County,TN,Campbell County,NA,3.16091954,
51031,County,Campbell County,VA,Campbell County,NA,2.909550917,
56005,County,Campbell County,WY,Campbell County,NA,2.387950037,
40017,County,Canadian County,OK,Canadian County,NA,1.788908766,
34009,County,Cape May County,NJ,Cape May County,NA,0.656018254,
24011,County,Caroline County,MD,Caroline County,NA,2.097535396,
51033,County,Caroline County,VA,Caroline County,NA,3.567735264,
37031,County,Carteret County,NC,Carteret County,NA,1.607347876,
48071,County,Chambers County,TX,Chambers County,NA,6.671930517,
47021,County,Cheatham County,TN,Cheatham County,NA,6.556580864,
36017,County,Chenango County,NY,Chenango County,NA,2.397602398,
01019,County,Cherokee County,AL,Cherokee County,NA,3.04,
13057,County,Cherokee County,GA,Cherokee County,NA,5.344373353,
37039,County,Cherokee County,NC,Cherokee County,NA,3.262233375,
40021,County,Cherokee County,OK,Cherokee County,NA,1.358411703,
45021,County,Cherokee County,SC,Cherokee County,NA,3.916449086,
48073,County,Cherokee County,TX,Cherokee County,NA,2.914798206,
33005,County,Cheshire County,NH,Cheshire County,NA,3.938520653,
26033,County,Chippewa County,MI,Chippewa County,NA,1.621073961,
30015,County,Chouteau County,MT,Chouteau County,NA,0.359066427,
05023,County,Cleburne County,AR,Cleburne County,NA,2.374100719,
39025,County,Clermont County,OH,Clermont County,NA,4.490690033,
04005,County,Coconino County,AZ,Coconino County,NA,3.038674033,
48089,County,Colorado County,TX,Colorado County,NA,1.357466063,
13071,County,Colquitt County,GA,Colquitt County,NA,3.8585209,
12023,County,Columbia County,FL,Columbia County,NA,7.639366827,
13073,County,Columbia County,GA,Columbia County,NA,2.744510978,
36021,County,Columbia County,NY,Columbia County,NA,3.600993377,
41009,County,Columbia County,OR,Columbia County,NA,2.68123138,
42037,County,Columbia County,PA,Columbia County,NA,2.244750181,
55021,County,Columbia County,WI,Columbia County,NA,1.861167002,
37047,County,Columbus County,NC,Columbus County,NA,1.469147894,
20033,County,Comanche County,KS,Comanche County,NA,1.204819277,
48093,County,Comanche County,TX,Comanche County,NA,1.018922853,
56009,County,Converse County,WY,Converse County,NA,1.94375517,
36023,County,Cortland County,NY,Cortland County,NA,1.825396825,
05033,County,Crawford County,AR,Crawford County,NA,2.806122449,
18025,County,Crawford County,IN,Crawford County,NA,0.789177001,
26039,County,Crawford County,MI,Crawford County,NA,4.560622914,
29055,County,Crawford County,MO,Crawford County,NA,3.013314646,
42039,County,Crawford County,PA,Crawford County,NA,0.926879506,
47033,County,Crockett County,TN,Crockett County,NA,1.69286578,
51047,County,Culpeper County,VA,Culpeper County,NA,1.883166795,
39035,County,Cuyahoga County,OH,Cuyahoga County,NA,3.290949888,
37057,County,Davidson County,NC,Davidson County,NA,4.592901879,
47037,County,Davidson County,TN,Davidson County,NA,1.824953445,
18029,County,Dearborn County,IN,Dearborn County,NA,4.219409283,
39039,County,Defiance County,OH,Defiance County,NA,2.705061082,
19055,County,Delaware County,IA,Delaware County,NA,2.093908629,
18035,County,Delaware County,IN,Delaware County,NA,2.403343783,
36025,County,Delaware County,NY,Delaware County,NA,-0.07256894,
40041,County,Delaware County,OK,Delaware County,NA,2.274124155,
42045,County,Delaware County,PA,Delaware County,NA,3.109508788,
35013,County,Dona Ana County,NM,Dona Ana County,NA,0.881316099,
49013,County,Duchesne County,UT,Duchesne County,NA,3.107221007,
36027,County,Dutchess County,NY,Dutchess County,NA,4.272915231,
12033,County,Escambia County,FL,Escambia County,NA,6.242118537,
05045,County,Faulkner County,AR,Faulkner County,NA,2.23390276,
51061,County,Fauquier County,VA,Fauquier County,NA,2.439664218,
27045,County,Fillmore County,MN,Fillmore County,NA,3.8438072,
30029,County,Flathead County,MT,Flathead County,NA,3.272845107,
45041,County,Florence County,SC,Florence County,NA,2.952913009,
51065,County,Fluvanna County,VA,Fluvanna County,NA,3.894359893,
12037,County,Franklin County,FL,Franklin County,NA,1.54787617,
13119,County,Franklin County,GA,Franklin County,NA,5.183137526,
16041,County,Franklin County,ID,Franklin County,NA,5.032467532,
18047,County,Franklin County,IN,Franklin County,NA,2.551020408,
20059,County,Franklin County,KS,Franklin County,NA,2.857142857,
21073,County,Franklin County,KY,Franklin County,NA,3.93258427,
22041,County,Franklin Parish,LA,Franklin Parish,NA,0.894187779,
25011,County,Franklin County,MA,Franklin County,NA,1.68618267,
29071,County,Franklin County,MO,Franklin County,NA,2.590361446,
37069,County,Franklin County,NC,Franklin County,NA,3.98205272,
39049,County,Franklin County,OH,Franklin County,NA,4.956896552,
51067,County,Franklin County,VA,Franklin County,NA,1.994017946,
50011,County,Franklin County,VT,Franklin County,NA,1.637107776,
53021,County,Franklin County,WA,Franklin County,NA,5.24034673,
30031,County,Gallatin County,MT,Gallatin County,NA,4.958083832,
08045,County,Garfield County,CO,Garfield County,NA,3.922984356,
40047,County,Garfield County,OK,Garfield County,NA,0.658513641,
49017,County,Garfield County,UT,Garfield County,NA,1.389693109,
39059,County,Guernsey County,OH,Guernsey County,NA,3.714285714,
37081,County,Guilford County,NC,Guilford County,NA,4.251269036,
13135,County,Gwinnett County,GA,Gwinnett County,NA,4.671717172,
18057,County,Hamilton County,IN,Hamilton County,NA,2.426470588,
20075,County,Hamilton County,KS,Hamilton County,NA,1.19176598,
39061,County,Hamilton County,OH,Hamilton County,NA,3.612903226,
47065,County,Hamilton County,TN,Hamilton County,NA,5.433589462,
48195,County,Hansford County,TX,Hansford County,NA,1.761658031,
13143,County,Haralson County,GA,Haralson County,NA,6.194690265,
47069,County,Hardeman County,TN,Hardeman County,NA,1.93637621,
18061,County,Harrison County,IN,Harrison County,NA,3.600248293,
54033,County,Harrison County,WV,Harrison County,NA,0.533049041,
09003,County,Hartford County,CT,Hartford County,NA,0.747252747,
27053,County,Hennepin County,MN,Hennepin County,NA,2.636142907,
36043,County,Herkimer County,NY,Herkimer County,NA,2.23880597,
12053,County,Hernando County,FL,Hernando County,NA,5.922944221,
39071,County,Highland County,OH,Highland County,NA,2.913533835,
20083,County,Hodgeman County,KS,Hodgeman County,NA,1.470588235,
15003,County,Honolulu County,HI,Honolulu County,NA,0.191288994,
06023,County,Humboldt County,CA,Humboldt County,NA,5.328135153,
06025,County,Imperial County,CA,Imperial County,NA,3.646833013,
17075,County,Iroquois County,IL,Iroquois County,NA,1.664684899,
18079,County,Jennings County,IN,Jennings County,NA,2.551020408,
37101,County,Johnston County,NC,Johnston County,NA,5.293501048,
26079,County,Kalkaska County,MI,Kalkaska County,NA,5.2,
17091,County,Kankakee County,IL,Kankakee County,NA,1.160990712,
23011,County,Kennebec County,ME,Kennebec County,NA,2.53164557,
55061,County,Kewaunee County,WI,Kewaunee County,NA,3.093434343,
53037,County,Kittitas County,WA,Kittitas County,NA,5.624012638,
16055,County,Kootenai County,ID,Kootenai County,NA,4.693690948,
08067,County,La Plata County,CO,La Plata County,NA,4.577137546,
18091,County,La Porte County,IN,La Porte County,NA,2.277294039,
17099,County,La Salle County,IL,La Salle County,NA,0.602409639,
22059,County,LaSalle Parish,LA,LaSalle Parish,NA,-1.25284738,
18087,County,Lagrange County,IN,Lagrange County,NA,4.113396331,
48281,County,Lampasas County,TX,Lampasas County,NA,3.339191564,
18093,County,Lawrence County,IN,Lawrence County,NA,3.955375254,
29109,County,Lawrence County,MO,Lawrence County,NA,4.003639672,
28077,County,Lawrence County,MS,Lawrence County,NA,-1.059322034,
42073,County,Lawrence County,PA,Lawrence County,NA,0.741525424,
47099,County,Lawrence County,TN,Lawrence County,NA,3.696682464,
27079,County,Le Sueur County,MN,Le Sueur County,NA,3.137450199,
42081,County,Lycoming County,PA,Lycoming County,NA,1.428571429,
17117,County,Macoupin County,IL,Macoupin County,NA,2.830188679,
39099,County,Mahoning County,OH,Mahoning County,NA,1.028571429,
26101,County,Manistee County,MI,Manistee County,NA,4.492641363,
55073,County,Marathon County,WI,Marathon County,NA,2.914507772,
04013,County,Maricopa County,AZ,Maricopa County,NA,4.49197861,
06043,County,Mariposa County,CA,Mariposa County,NA,2.025111381,
19127,County,Marshall County,IA,Marshall County,NA,3.078358209,
18099,County,Marshall County,IN,Marshall County,NA,3.50877193,
21157,County,Marshall County,KY,Marshall County,NA,2.9296875,
47117,County,Marshall County,TN,Marshall County,NA,6.040709127,
29119,County,McDonald County,MO,McDonald County,NA,1.714285714,
37111,County,McDowell County,NC,McDowell County,NA,2.54491018,
35031,County,McKinley County,NM,McKinley County,NA,2.219140083,
48309,County,McLennan County,TX,McLennan County,NA,5.28691167,
16067,County,Minidoka County,ID,Minidoka County,NA,5.303933254,
30063,County,Missoula County,MT,Missoula County,NA,3.467666354,
20123,County,Mitchell County,KS,Mitchell County,NA,0.263504611,
29135,County,Moniteau County,MO,Moniteau County,NA,4.416403785,
34025,County,Monmouth County,NJ,Monmouth County,NA,1.38465149,
48337,County,Montague County,TX,Montague County,NA,2.628918099,
26117,County,Montcalm County,MI,Montcalm County,NA,4.66853408,
06053,County,Monterey County,CA,Monterey County,NA,3.679163034,
08085,County,Montrose County,CO,Montrose County,NA,6.465028355,
27097,County,Morrison County,MN,Morrison County,NA,2.876984127,
13215,County,Muscogee County,GA,Muscogee County,NA,0.288184438,
26121,County,Muskegon County,MI,Muskegon County,NA,3.953488372,
40101,County,Muskogee County,OK,Muskogee County,NA,1.532033426,
51127,County,New Kent County,VA,New Kent County,NA,2.909760589,
36000,County,New York County,NY,New York County,NA,-3.781442612,
45071,County,Newberry County,SC,Newberry County,NA,5.865657521,
12091,County,Okaloosa County,FL,Okaloosa County,NA,3.714902808,
53047,County,Okanogan County,WA,Okanogan County,NA,6.710065098,
40000,County,Oklahoma County,OK,Oklahoma County,NA,2.591792657,
40111,County,Okmulgee County,OK,Okmulgee County,NA,1.410658307,
36067,County,Onondaga County,NY,Onondaga County,NA,1.740947075,
22073,County,Ouachita Parish,LA,Ouachita Parish,NA,0.916666667,
20147,County,Phillips County,KS,Phillips County,NA,-3.6121673,
39129,County,Pickaway County,OH,Pickaway County,NA,3.1303358,
12103,County,Pinellas County,FL,Pinellas County,NA,5.622657226,
25023,County,Plymouth County,MA,Plymouth County,NA,1.797175866,
51145,County,Powhatan County,VA,Powhatan County,NA,3.23135098,
28117,County,Prentiss County,MS,Prentiss County,NA,3.138528139,
18135,County,Randolph County,IN,Randolph County,NA,1.518987342,
29175,County,Randolph County,MO,Randolph County,NA,1.93236715,
37151,County,Randolph County,NC,Randolph County,NA,3.561452514,
20157,County,Republic County,KS,Republic County,NA,1.931330472,
38077,County,Richland County,ND,Richland County,NA,0.428816467,
39139,County,Richland County,OH,Richland County,NA,2.173913043,
45079,County,Richland County,SC,Richland County,NA,3.673469388,
36085,County,Richmond County,NY,Richmond County,NA,0.809183289,
13247,County,Rockdale County,GA,Rockdale County,NA,5.885780886,
36087,County,Rockland County,NY,Rockland County,NA,0.622775801,
48397,County,Rockwall County,TX,Rockwall County,NA,1.028368794,
53055,County,San Juan County,WA,San Juan County,NA,1.603742065,
35043,County,Sandoval County,NM,Sandoval County,NA,2.676399027,
39143,County,Sandusky County,OH,Sandusky County,NA,3.589315526,
17167,County,Sangamon County,IL,Sangamon County,NA,0.789889415,
35049,County,Santa Fe County,NM,Santa Fe County,NA,3.830480848,
12115,County,Sarasota County,FL,Sarasota County,NA,3.441754917,
36091,County,Saratoga County,NY,Saratoga County,NA,1.086142322,
37165,County,Scotland County,NC,Scotland County,NA,2.208588957,
20173,County,Sedgwick County,KS,Sedgwick County,NA,2.380952381,
12117,County,Seminole County,FL,Seminole County,NA,4.070660522,
40133,County,Seminole County,OK,Seminole County,NA,0,
40135,County,Sequoyah County,OK,Sequoyah County,NA,1.55210643,
30091,County,Sheridan County,MT,Sheridan County,NA,0.745762712,
56033,County,Sheridan County,WY,Sheridan County,NA,0.233735878,
16079,County,Shoshone County,ID,Shoshone County,NA,4.214876033,
06093,County,Siskiyou County,CA,Siskiyou County,NA,3.825995807,
53059,County,Skamania County,WA,Skamania County,NA,10.60692002,
24039,County,Somerset County,MD,Somerset County,NA,-1.066925315,
34035,County,Somerset County,NJ,Somerset County,NA,0.96082779,
42111,County,Somerset County,PA,Somerset County,NA,2.670623145,
13255,County,Spalding County,GA,Spalding County,NA,6.31147541,
51179,County,Stafford County,VA,Stafford County,NA,1.737338045,
13257,County,Stephens County,GA,Stephens County,NA,4.74137931,
40137,County,Stephens County,OK,Stephens County,NA,3.938115331,
38093,County,Stutsman County,ND,Stutsman County,NA,1.69286578,
36105,County,Sullivan County,NY,Sullivan County,NA,2.526315789,
47163,County,Sullivan County,TN,Sullivan County,NA,2.237136465,
17179,County,Tazewell County,IL,Tazewell County,NA,0.327868852,
53067,County,Thurston County,WA,Thurston County,NA,4.527618473,
36109,County,Tompkins County,NY,Tompkins County,NA,0.627110468,
39155,County,Trumbull County,OH,Trumbull County,NA,1.728110599,
41059,County,Umatilla County,OR,Umatilla County,NA,4.649947753,
35061,County,Valencia County,NM,Valencia County,NA,1.101928375,
39161,County,Van Wert County,OH,Van Wert County,NA,1.035781544,
28147,County,Walthall County,MS,Walthall County,NA,-0.672430355,
55127,County,Walworth County,WI,Walworth County,NA,2.226345083,
55133,County,Waukesha County,WI,Waukesha County,NA,3.714859438,
55137,County,Waushara County,WI,Waushara County,NA,2.762430939,
24045,County,Wicomico County,MD,Wicomico County,NA,1.820464532,
38105,County,Williams County,ND,Williams County,NA,7.857142857,
39171,County,Williams County,OH,Williams County,NA,2.048780488,
19193,County,Woodbury County,IA,Woodbury County,NA,1.856540084,
17203,County,Woodford County,IL,Woodford County,NA,1.024713683,
40153,County,Woodward County,OK,Woodward County,NA,1.706827309,
51003,County,Albemarle County,VA,Albemarle County,NA,2.00767641,
37003,County,Alexander County,NC,Alexander County,NA,3.139013453,
19005,County,Allamakee County,IA,Allamakee County,NA,3.736263736,
51005,County,Alleghany County,VA,Alleghany County,NA,2.040816327,
42003,County,Allegheny County,PA,Allegheny County,NA,2.237851662,
51013,County,Arlington County,VA,Arlington County,NA,2.796803653,
42005,County,Armstrong County,PA,Armstrong County,NA,3.259827421,
22005,County,Ascension Parish,LA,Ascension Parish,NA,1.578947368,
39007,County,Ashtabula County,OH,Ashtabula County,NA,1.263157895,
22009,County,Avoyelles Parish,LA,Avoyelles Parish,NA,1.430143014,
24005,County,Baltimore County,MD,Baltimore County,NA,0.620090947,
25003,County,Berkshire County,MA,Berkshire County,NA,2.070869765,
22013,County,Bienville Parish,LA,Bienville Parish,NA,4.610951009,
18009,County,Blackford County,IN,Blackford County,NA,-1.394700139,
51023,County,Botetourt County,VA,Botetourt County,NA,4.191033138,
49003,County,Box Elder County,UT,Box Elder County,NA,7.353535354,
37019,County,Brunswick County,NC,Brunswick County,NA,2.524654832,
06009,County,Calaveras County,CA,Calaveras County,NA,3.633961018,
22025,County,Catahoula Parish,LA,Catahoula Parish,NA,7.061503417,
17019,County,Champaign County,IL,Champaign County,NA,1.222142344,
12015,County,Charlotte County,FL,Charlotte County,NA,4.598235021,
26031,County,Cheboygan County,MI,Cheboygan County,NA,2.975653742,
28017,County,Chickasaw County,MS,Chickasaw County,NA,2.210663199,
17021,County,Christian County,IL,Christian County,NA,0.248138958,
21047,County,Christian County,KY,Christian County,NA,1.898188093,
29043,County,Christian County,MO,Christian County,NA,3.09336333,
41005,County,Clackamas County,OR,Clackamas County,NA,0.724637681,
22027,County,Claiborne Parish,LA,Claiborne Parish,NA,6.52173913,
37045,County,Cleveland County,NC,Cleveland County,NA,5.998125586,
40027,County,Cleveland County,OK,Cleveland County,NA,2.781136638,
22029,County,Concordia Parish,LA,Concordia Parish,NA,3.164556962,
39031,County,Coshocton County,OH,Coshocton County,NA,2.602602603,
28031,County,Covington County,MS,Covington County,NA,2.05338809,
05031,County,Craighead County,AR,Craighead County,NA,4.276069017,
37053,County,Currituck County,NC,Currituck County,NA,2.697841727,
41017,County,Deschutes County,OR,Deschutes County,NA,4.709965295,
19059,County,Dickinson County,IA,Dickinson County,NA,1.842913559,
20041,County,Dickinson County,KS,Dickinson County,NA,1.490947817,
45037,County,Edgefield County,SC,Edgefield County,NA,3.745072273,
13103,County,Effingham County,GA,Effingham County,NA,5.424409844,
06017,County,El Dorado County,CA,El Dorado County,NA,-0.69782195,
20053,County,Ellsworth County,KS,Ellsworth County,NA,0.563380282,
09001,County,Fairfield County,CT,Fairfield County,NA,0.384501627,
39045,County,Fairfield County,OH,Fairfield County,NA,4.498977505,
48157,County,Fort Bend County,TX,Fort Bend County,NA,0.546448087,
24021,County,Frederick County,MD,Frederick County,NA,1.626524867,
51069,County,Frederick County,VA,Frederick County,NA,2.84396618,
48161,County,Freestone County,TX,Freestone County,NA,-0.647548566,
48167,County,Galveston County,TX,Galveston County,NA,3.884826325,
12041,County,Gilchrist County,FL,Gilchrist County,NA,4.964539007,
51075,County,Goochland County,VA,Goochland County,NA,1.928734881,
37077,County,Granville County,NC,Granville County,NA,3.934233705,
20073,County,Greenwood County,KS,Greenwood County,NA,-2.307692308,
45047,County,Greenwood County,SC,Greenwood County,NA,7.102040816,
48187,County,Guadalupe County,TX,Guadalupe County,NA,3.528435035,
13137,County,Habersham County,GA,Habersham County,NA,5.1875,
25015,County,Hampshire County,MA,Hampshire County,NA,1.389396709,
37089,County,Henderson County,NC,Henderson County,NA,3.32046332,
47077,County,Henderson County,TN,Henderson County,NA,4.549854792,
18063,County,Hendricks County,IN,Hendricks County,NA,3.300492611,
12055,County,Highlands County,FL,Highlands County,NA,4.509663565,
26059,County,Hillsdale County,MI,Hillsdale County,NA,5.018726592,
47085,County,Humphreys County,TN,Humphreys County,NA,4.337152209,
34019,County,Hunterdon County,NJ,Hunterdon County,NA,0.846784864,
22047,County,Iberville Parish,LA,Iberville Parish,NA,2.109704641,
01073,County,Jefferson County,AL,Jefferson County,NA,4.595015576,
08059,County,Jefferson County,CO,Jefferson County,NA,2.064693737,
18077,County,Jefferson County,IN,Jefferson County,NA,2.929532858,
20087,County,Jefferson County,KS,Jefferson County,NA,1.767870869,
21111,County,Jefferson County,KY,Jefferson County,NA,3.483483483,
22051,County,Jefferson Parish,LA,Jefferson Parish,NA,1.954022989,
29099,County,Jefferson County,MO,Jefferson County,NA,2.28050171,
36045,County,Jefferson County,NY,Jefferson County,NA,-0.741289844,
42065,County,Jefferson County,PA,Jefferson County,NA,3.494926719,
47089,County,Jefferson County,TN,Jefferson County,NA,2.532511978,
48245,County,Jefferson County,TX,Jefferson County,NA,5.253456221,
53031,County,Jefferson County,WA,Jefferson County,NA,5.155666252,
55055,County,Jefferson County,WI,Jefferson County,NA,4.485616772,
54037,County,Jefferson County,WV,Jefferson County,NA,1.265822785,
21113,County,Jessamine County,KY,Jessamine County,NA,3.599755949,
48249,County,Jim Wells County,TX,Jim Wells County,NA,-0.327153762,
41033,County,Josephine County,OR,Josephine County,NA,1.080302485,
26077,County,Kalamazoo County,MI,Kalamazoo County,NA,2.58780037,
27067,County,Kandiyohi County,MN,Kandiyohi County,NA,3.67816092,
18085,County,Kosciusko County,IN,Kosciusko County,NA,5.069124424,
55063,County,La Crosse County,WI,La Crosse County,NA,2.675227394,
22055,County,Lafayette Parish,LA,Lafayette Parish,NA,0,
28071,County,Lafayette County,MS,Lafayette County,NA,2.153110048,
31109,County,Lancaster County,NE,Lancaster County,NA,3.383458647,
42071,County,Lancaster County,PA,Lancaster County,NA,2.69266481,
45057,County,Lancaster County,SC,Lancaster County,NA,4.745951982,
45063,County,Lexington County,SC,Lexington County,NA,2.803738318,
26103,County,Marquette County,MI,Marquette County,NA,5.575980392,
48321,County,Matagorda County,TX,Matagorda County,NA,3.497942387,
21145,County,McCracken County,KY,McCracken County,NA,0.5143277,
17109,County,McDonough County,IL,McDonough County,NA,0.806451613,
20113,County,McPherson County,KS,McPherson County,NA,2.558782849,
33013,County,Merrimack County,NH,Merrimack County,NA,3.478933127,
09007,County,Middlesex County,CT,Middlesex County,NA,0.744752877,
25017,County,Middlesex County,MA,Middlesex County,NA,0.751190912,
34023,County,Middlesex County,NJ,Middlesex County,NA,1.18253487,
51119,County,Middlesex County,VA,Middlesex County,NA,1.992031873,
55079,County,Milwaukee County,WI,Milwaukee County,NA,3.888888889,
46099,County,Minnehaha County,SD,Minnehaha County,NA,3.431128792,
08083,County,Montezuma County,CO,Montezuma County,NA,7.228915663,
22067,County,Morehouse Parish,LA,Morehouse Parish,NA,1.802884615,
